contrast-1-0,dissimilarity-1-0,contrast-1-45,correlation-1-45,dissimilarity-1-45,contrast-1-90,correlation-1-90,dissimilarity-1-90,contrast-1-135,correlation-1-135,dissimilarity-1-135
-0.22986622047835273,-0.23617670572771135,-0.11347355742663259,-1.1943699750355292,-0.10830901309966155,-0.07929631882050772,-1.2166782853900817,-0.00808146149208422,-0.17459564255909824,-1.0908772467286085,0.007524309383622119
-0.37810178901841224,-0.5356478833006959,-0.5423027245501728,-0.05644700416852372,-0.27721806199241866,-0.5116670074188933,-0.06625743931028723,-0.11977404876160738,-0.4290964589198627,-0.16864297497155942,-0.2243068602580143
-0.7750577255738651,-0.7558018802775276,-1.0106350368212178,-0.169250262154058,-0.9594651756357644,-1.0822931667730311,-0.02462326604356729,-0.9670069220107981,-0.9996605118051114,-0.14682959493894743,-0.9022301028035411
1.1040041757319656,1.126179999166991,1.4298493285386658,-1.3356146664559925,1.456295001891622,1.3747728099703904,-1.2841523090734654,1.4284698736720338,1.3271097031457362,-1.2076260320882934,1.3772960986561165
1.7665128948738318,1.7294751857799042,2.1298496580369073,-2.1055158421099502,1.920329765483432,2.1155023269425834,-2.0902103751014267,1.965035618427981,1.99746294759069,-1.9342710929206162,1.9250451393494532
1.1401842923611607,1.1616391200008611,1.153753187429413,-1.1863489994259697,1.3144837187895195,1.1623001210898825,-1.2284038581908505,1.3515411918865659,1.1920735901524404,-1.259585086219086,1.2827366759528558
-0.38923325377732704,-0.4345087783373478,-0.5075659546794152,-0.7940842020711585,-0.5438519552881769,-0.3127580642023334,-0.9925814382831409,-0.4815039505147165,-0.3123009625060325,-0.9897594987233047,-0.3817586361757274
-1.2723631014766854,-0.9601008492129922,-1.2715335286084226,1.150385239220009,-1.0869725726202313,-1.2167459894993837,1.138265412204288,-1.125991686120984,-1.3088283385753043,1.2007720303610787,-1.1121651844478424
0.3919472060421019,0.4803289592181799,0.22257653404744482,1.0354569021248574,0.33536420675456996,0.10722120729257781,1.115414182072739,0.2826151032743559,0.24310068217386466,0.9930213849102396,0.4051663437670093
0.14730691027960702,-0.051149438208832845,0.2602603609739617,0.4002634245077206,-0.016160785913772457,0.028889503826809926,0.6429557139004702,-0.14562852368553414,0.08793178454988339,0.5901859617353143,-0.13977771687727925
-0.4383956613816032,-0.23698733411854325,-0.4147094912302473,-0.16737911478424639,-0.03587930722911373,-0.4900633230195022,-0.05723235891233974,-0.00814613854292569,-0.525843822662711,-0.022422140074072498,-0.10326284176519235
-1.4283796736086878,-1.4321159213471235,-1.6022342890995425,0.9507125682689569,-1.853525039372807,-1.4891462319062938,0.9163847529313816,-1.8731907841020181,-1.6452772229390218,1.017540253904655,-1.8101968163664315
-0.6613929384220348,-0.3949014899332264,-0.7384038682481945,-1.5941318697615707,-0.5117032942616044,-0.7409579924674968,-1.52770262796919,-0.7215837053039137,-0.8806677570565127,-1.3837261817462259,-0.6944940519193215
-1.9281615951727697,-1.3657143144040138,-2.0350054859756135,0.879527115409362,-1.4861767344220447,-1.895362254349006,0.8627521627527234,-1.419102116789455,-2.0089368881586984,0.8968475001802237,-1.3605662352675199
0.7415930154286043,0.3232586791899073,0.6799935681601689,-1.1725479963599326,0.5059160305875685,0.5137029793090163,-0.9623225852857653,0.4758993098936371,0.7677419841379095,-1.2880347090385755,0.5144192724841163
-0.17738425563782112,-0.4604576302364338,0.34362157300761587,-0.7295200698046448,-0.05017800778394619,0.11126815757248701,-0.43815719938413294,-0.24106336770119743,-0.377427424099889,0.1620602497572836,-0.669104982916346
0.6881579317394103,0.813263315690308,0.8004199711338471,0.050390017879958726,0.8146106555068161,0.6960549300313098,0.14683928115457517,0.7935037669414127,0.5538574164406979,0.347701185524144,0.7930922586421253
-0.10705704733647056,0.23691478278691178,0.23010440880814848,1.0332047279082957,0.4964912086167477,-0.03217874321617102,1.2624091339515657,0.2674919753213763,-0.2722777749836574,1.511896585950023,0.13299076204920243
0.14650062421387056,-0.535811008919332,0.19406983254583077,-0.39292707196529936,-0.09430887173810872,0.12962497618011787,-0.3202305270247883,0.036210096741540375,0.22303137037056353,-0.4294554197748813,-0.0848096603612774
-0.12215951057742253,-0.22427441626321754,-0.34837645184124855,1.1138995664961373,-0.5458778394142907,0.03192531034416088,0.6921731490026894,-0.5439172312933417,0.17348833785671097,0.5447375596667431,-0.41424190081544016
-1.2948929026318077,-1.6828958756063355,-0.7404275777340671,1.0146294134152807,-1.6227350304705916,-0.3041791718808508,0.5662619104382081,-1.4447450411512723,-0.3838688587584539,0.658864310763458,-1.592289484382624
-0.5596100840827076,-0.31929684978607636,-0.6044378014996004,-0.6207788522635161,-0.2762624576457023,-0.6722101508660813,-0.49723336775941535,-0.3254901316574882,-0.7711313776195269,-0.39851946636276353,-0.3580215543888005
-1.002263055225768,-0.8740789580431918,-0.9189879345704755,1.4900715377240528,-1.1517862615187513,-0.6367701989566338,1.2393126900892677,-1.138745831190419,-0.6306501867445886,1.241163578328217,-1.0068339592305657
0.6733965120416602,0.7753666731969955,0.5725697136777734,-0.3738069548173376,0.7372967759358108,0.8042207135152043,-0.7218009463861266,0.8674730323788625,0.7789746958104183,-0.6724567359317031,0.8305831338230381
-0.3777703839347126,-0.8673937785110157,-0.9515642831886069,0.2567010854245502,-1.2094600495479224,-0.7379586419647681,0.06512736250941135,-1.2971941553326856,-0.42884225435099793,-0.30298957770201934,-1.1883333096627884
-1.0324420032410848,-0.7945126909013038,-0.09819879544129928,0.6835957643472171,-0.45318722927760147,0.16549211819166704,0.3578459876340926,-0.33636763947205706,-0.012955209292573266,0.5810080743787511,-0.43861719002831784
-0.6570641235718012,-0.27796182965173294,-0.46290178942330945,1.622847271667245,0.09053455415561545,-0.49016001043145746,1.6184976697837306,0.2192430762540838,-0.455823766887404,1.610114734097836,0.11374523340713057
0.9579887648990983,0.921283071726095,0.639065293842158,-0.3129204087308879,0.7854011635382585,0.6453496963750317,-0.35324541270904253,0.7333337386411682,0.9567882369668133,-0.7775995778443974,0.8920914279080882
-1.4093256904155362,-1.1076499212137016,-1.2748988132315704,0.29947936411487047,-0.933786898587467,-1.1161322664825621,0.19997349944111495,-0.6978602821854003,-1.2703166042684364,0.3274254737999378,-0.7533452806980508
1.4530500621604252,1.5249454865121816,1.2563216583226078,-0.6580498266925147,1.420091507136955,1.3492452692788957,-0.8388805122846366,1.473487233987003,1.4179791962989932,-0.945182430674179,1.5112422569913104
-0.09713129228634988,0.04541765971843782,-0.02144664443828585,-0.23872780822269452,0.18844608483802472,0.0013396234990300892,-0.2696476297413607,0.20350383683488785,-0.09464404505134576,-0.14392316062263552,0.2723176318195331
-0.22437821629624619,-0.4725643779636597,-0.38012104060721985,-0.7604904750206724,-0.3561285212501268,-0.5536755259930735,-0.5200811581656493,-0.3973751375048984,-0.3653134614580905,-0.7498872393147566,-0.3696343428316926
-0.13167959980783597,-0.3263131760267404,-0.5033950492356761,-0.6060588492000515,-0.5896196338951681,-0.7058838371571832,-0.32863294266894827,-0.5971430739657585,-0.6739931446722724,-0.38054540555577393,-0.5392043922027006
1.9649307474131639,2.0070764917171373,1.8627000316164748,-1.533785045412003,1.9290170404071558,1.8517128875595148,-1.539007241664351,1.954805799262027,1.8174657603245814,-1.5018176894801494,1.9294413783565216
-0.29810632236049217,-0.24416688842375742,-0.4359848235514224,1.1637645300628088,-0.6134140196735587,-0.5144647930584232,1.2248285274758297,-0.7627778160906381,-0.5541378930260678,1.2729381214817315,-0.604198536977524
0.13200175507113784,0.11520303354705988,0.024168438480648025,-0.13794347887213831,0.05895395747954891,-0.020552897902017312,-0.08902242226185811,0.07896957809440497,0.023919312904760466,-0.13593612414441192,0.11830629575044496
0.8923975338206338,0.9504259676654488,1.020960866404244,-0.5389551657773504,1.0065605911823998,1.1793999620969096,-0.8096422017853558,1.0323219419816596,1.1029278794706103,-0.6892663539390828,1.0032211654147372
1.0767136760809652,1.0603350120501824,0.697258687892484,-0.7927523528067582,0.8213547656337895,0.5956137653034878,-0.6780645413915268,0.7711177908055946,0.8252948386667757,-0.979846393329102,0.8737032555894542
1.1016955851376633,0.9000925567122122,0.8854159792921787,-1.7732910868467358,0.7745553104390435,0.9133721341651464,-1.822612320217311,0.773686989391618,0.8791408790462728,-1.7488421391785787,0.7644391680539204
0.22259351707703623,0.8830385709737795,0.06534802628343234,1.1774680299762565,0.8087862878173195,0.034491089353237324,1.1698742635848174,0.7602245661288265,0.15695589993154235,1.0648112352321397,0.8607838234081452
1.4867716046939208,1.621935178290522,1.4706690923022794,-1.209999630816937,1.5767254822184535,1.5601010793543721,-1.376910574950485,1.5401743399586454,1.6153499823829789,-1.463161629293957,1.6201135758970118
0.1950204920823818,-0.4535439234021658,-0.09343427670209624,-0.44314504000030785,-0.8977387598071926,-0.23654356416683617,-0.259451982215215,-0.971352880021704,-0.0849855812872891,-0.44190198315049506,-0.7716993109099539
-1.5788212102423183,-2.04992111624624,-0.8685252787706973,0.9517081622012395,-1.0603499587698388,-1.1532597751175857,1.2375005297891302,-0.8976550322981445,-1.4199043874615003,1.4487376983420417,-1.2972669945808748
-0.9877900228482362,-0.9844802693558925,-0.9679358000135392,1.7560264578103555,-1.1459671826022018,-0.9213115948347993,1.7120974261391986,-1.3602751480446509,-0.8434494626545812,1.6612766831351804,-1.2796381402745933
-0.5401667163078457,-0.9063382672312482,-0.8724668429829222,0.780116303878186,-1.0868281690348898,-0.9718019508189768,0.9041256095298974,-1.0043005305064765,-0.7124050747210177,0.6316362691843133,-0.8125804549261427
0.13696260772474733,-0.08191606403275072,-0.09805037061882317,0.14452766183773222,-0.4969608943422452,-0.4093370166928968,0.49965996227952153,-0.7058451208197146,-0.39294062275277875,0.4833944615698781,-0.5197772217352944
-1.634869173409875,-2.133834752280245,-1.7756782337439139,1.5238732115849587,-1.6726825522375495,-2.1229381065246673,1.8342974407311468,-1.7916665039685022,-1.8394770484255214,1.5938787003655615,-1.9081602339204469
0.4879612655656286,0.13186087473626207,0.2695201799487925,-0.3757542162626911,0.13599499188950806,-0.23647114848789813,0.23845094783789442,-0.009763026567651921,0.05698943024058579,-0.10905447921858942,0.1413880024075797
1.461641743259131,1.5093289303735664,1.9502674761126813,-2.1906551982760583,1.709388726830394,1.9185268847737844,-2.1577153291281235,1.6257302071682909,1.7343427170419727,-1.9023216550443725,1.601702467793562
1.3830968119512344,1.2885892469337517,1.0826884826368035,0.13958272098574623,1.2501362211153961,1.0343817964507322,0.15474954357361426,1.2247005740511034,1.2994862302257417,-0.22595366052751115,1.2014120692331982
-0.48944439542851265,-0.40589996533676126,0.1418759324632486,-0.5698134222276743,0.0723990043925952,0.14859357342453794,-0.5836309593562728,0.060798244867508476,-0.1147161985369435,-0.24384607130205774,-0.1507491152295728
-2.3550581601605938,-2.1095908507298837,-1.8312705386643038,2.1330431202281304,-1.3385943209023,-1.6609675738549599,2.0453726895658044,-0.9680870154835499,-1.6746732917472595,2.048295092692934,-1.043630381523035
1.6339266968443305,1.5222562775565898,1.665258562497744,-1.9092785853933107,1.589402322911327,1.5552319190432324,-1.7752451115983792,1.4905841987488682,1.498634238101944,-1.6856435669746546,1.4506543155135607
1.294003454001712,1.4975973714791058,1.3398165748459545,-0.3315056229081776,1.5236293170675714,1.3545600868021332,-0.4011419233132187,1.5321597953459625,1.2567859454157606,-0.25305763842270024,1.5063669888380442
-0.4307669393873281,-0.49974613666847456,-0.10594638332368222,1.1057290519028071,-0.6118101579904107,-0.4814850122704379,1.436759806902749,-0.8548512889895034,-1.0659062164001059,1.9199862841345763,-0.9760032821217529
1.286539433779667,1.2928305721926059,1.288475404892567,-0.9570751493296763,1.230117517210424,1.2644758497826725,-0.9570180521962558,1.1816771238745836,1.29686858530777,-1.0012350973602786,1.2231790571452257
-1.1045871725738172,-2.2087663227271594,-0.46191874570606023,-0.07749573281324561,-1.2976998243746243,-0.2718599377913283,-0.2843447815946807,-0.970841308961192,-0.43236605794068456,-0.0953350957232886,-1.4283003742693519
0.7694889887455245,0.9485131269128655,0.5564012956254372,-0.19122646832491363,0.9397793146223117,0.5704747215783843,-0.24102929917407664,0.9810790906374829,0.40735958166667446,-0.011381538374876616,0.8374498884573436
0.4075279942786364,0.17315173929388927,0.5108497852778187,-1.2845082901232854,0.470796932176766,0.39443582498100965,-1.141745886510906,0.4912751865086332,0.3712590185677868,-1.09328959558998,0.35246745879149727
1.2281827855305179,1.140902310582994,0.9629825486234256,-0.640486523262916,1.0480226083868447,0.7321020920164543,-0.35112836795400615,0.7998254376662611,1.0300908466101109,-0.7627206208412638,0.9527114139857277
-0.9935519526756753,-1.107958837008432,-1.1889804086715274,0.11307420376715467,-1.522760419994605,-1.1563712768709622,0.1477233647169338,-1.4648823401656172,-1.2177051577874225,0.1768962914156058,-1.2462297242857499
-0.32808817208569685,-0.33988113382002344,-0.38519203517798767,0.283386766070862,-0.49212075068847516,-0.517380730268684,0.4405834658197607,-0.5317566103603787,-0.5908560949605122,0.5173571040645164,-0.563133510164456
0.05092541899687855,0.042201564735012874,-0.4486769431179378,-0.07302073089596262,-0.1753693928467424,-0.5762888083871683,0.09714367461902862,-0.25179544233504225,-0.36080987736378306,-0.15958608874405683,-0.06068945187835773
0.27281803671235505,-0.3994253474970343,0.12031142514000445,0.2516122365089115,-0.13982916359133005,0.021474658439952752,0.35101203360854283,0.04787135296627504,0.20858441673713604,0.13524798478610958,-0.03899818718485256
-0.995591243480718,-0.5888545664713394,-0.8881522979159145,2.1820874400975563,-0.22639157200222282,-0.9274772154114589,2.177431360555644,-0.13365510307995246,-0.9195841002543677,2.1985804170946723,-0.29312387360717784
-1.0661970476526326,-0.8744915725887966,-0.8358644446693467,0.7190521306352571,-0.9831711424750801,-0.5555926122455794,0.4438843252226723,-0.8023637657599062,-0.5263177948286725,0.4078068741518843,-0.6844527493670072
-0.15235178096260607,-0.6510333007039965,0.10144859758490826,0.7669148366945849,-0.8255516594573824,-0.21041760723306172,1.0703904101005635,-0.9933875713740695,-0.546909065544041,1.4070723314247744,-1.0118361962168527
-1.7806082867796775,-1.722624238147872,-0.2729310469791139,1.2876588600235013,-1.350225820227314,0.0702709149871439,0.9097038164679906,-1.1431931374689843,-0.25601630876099085,1.2632338442149937,-1.3102821275853669
2.0666264818436786,2.21467034692156,2.2383611302899253,-2.362820179701356,2.2294972148143146,2.23753448859442,-2.358964407144638,2.204381865247242,2.1976688476898016,-2.312910488141216,2.2264923651172963
0.23998120754191954,-0.0015682625608306295,-0.06963574125386068,-0.635158353794492,-0.2612136885549728,-0.2863645766796612,-0.3567999118800518,-0.42266542255577316,-0.1671668282696899,-0.5005486099288358,-0.31338876011170563
-1.2763906077561005,-1.213439311447259,-1.0182944985821087,0.8049953579861114,-1.3486240164213015,-1.0294815931287968,0.8500839825565394,-1.4462286072619104,-1.158846541263397,0.9558720382537536,-1.395828577539661
-0.22977306116519738,-0.30975851806131804,-0.0855610608395261,0.9145428239835489,-0.5305804598075837,-0.6257384317417095,1.4182260382244316,-0.8633400501889505,-0.9220711160954707,1.677527774679429,-0.807058806597798
0.20143268648360224,0.2985643154773363,0.04930488409724106,0.5255769776865103,-0.018096695405746595,0.18515915673714137,0.34100131556120095,-0.16092745539543651,-0.011578521324592765,0.586432111121855,-0.09603556107855112
-0.10623036966271247,-0.0480831953353749,-0.31044600556792884,-0.3569981563326302,-0.13336082088979775,-0.3339632422530947,-0.31002621840713696,-0.12202116521799601,-0.2102327697764323,-0.4604171273424333,0.011539236399920449
-0.3940653991306312,-0.21346543503895363,-1.1370504185545847,1.3443504874162537,-0.7468403274846743,-1.0568603783114554,1.2941471873517154,-0.9723298547165246,-0.6572967914653077,0.9146817974819181,-0.6203881563703368
2.308913925716628,2.3377527431651957,2.502711275762153,-2.3992490766687835,2.352119116321533,2.377893847779896,-2.212816753358335,2.277960403934922,2.418474635936505,-2.2982537258437636,2.318671912366016
-1.027886508197921,-0.8988997185573466,-0.43904156278417783,1.8615495224765732,-0.6605245572873191,-0.15872000553394267,1.590710380211445,-0.6590874070255575,-0.17786895729969399,1.6357615713355587,-0.7645695228739157
1.1271733228472545,0.9563619328755798,1.33193655972015,-1.847014334161093,1.163320733480392,1.2999687050756799,-1.8245059059485447,1.1207675293108095,1.2300134483829954,-1.7094942522091663,1.033031485091513
-0.07413704095875043,-0.24322611630834096,-0.030350841083164295,-1.2559039302004207,-0.2863225788257188,-0.07458115861167947,-1.1852373784636696,-0.2440764842832202,-0.19705178499952367,-1.0270516316327516,-0.21984937936380983
0.6776219691750999,0.7416799442683587,0.539128239496938,-0.15880335985291644,0.6241153782286782,0.23984740999552423,0.19652312146500103,0.4279825613002996,0.29676401950938935,0.13915241245853843,0.44252084226044147
1.1278530178241208,1.1819416632403332,1.1501365573479065,-1.2725563288269688,1.179669670999285,1.2397892290608115,-1.4285929546977472,1.2104995897855588,1.0209299800341691,-1.10259248091329,1.0194127559931174
-0.8834348314838477,-0.6928650974258485,-0.9082568877868237,-0.3286594934857007,-0.6930322617230993,-0.8785569005138552,-0.303173809102742,-0.6934270078681388,-1.1799363135011225,0.0010028889680053195,-0.9119698033378331
-0.7646387500112457,-1.127842378052474,-1.3785509579340331,1.5916625788183116,-1.8420789902182664,-1.7146289992254131,1.8659762165887976,-2.0095617062617266,-1.4635035585999854,1.6693616231616781,-1.610867609971011
-0.8556007583232753,-1.0137032386515388,-1.2621409849340297,0.9322999494871334,-1.3900944084310032,-1.412604195994393,1.118647404414673,-1.4689268570665401,-1.25599580832827,0.9477396551373407,-1.2644928255994938
-0.11996280819617372,-0.6761127033810067,-0.4544606389242066,0.9807029563023696,-1.120128185165705,-0.5183180183925462,1.0370331352551463,-1.2322088335532804,-0.3605331586889307,0.8849842744223648,-0.9717330046729888
0.9586867074947965,0.810393724441498,0.9931542156971134,-0.6353272540109758,0.8968425601361939,1.0778129176243323,-0.7947971057750562,1.0734270515068953,0.9607000392357083,-0.6144036920082545,0.9851863856533778
-0.6170499405784585,-0.349615693341978,-0.4152142815619237,1.2858461751997596,-0.10180397091288111,-0.4285962237478275,1.27943684091224,-0.03733464464872322,-0.4940525178192969,1.3544240712826636,-0.16030347574482606
1.0089250304434987,0.9932792247500912,1.066232397650205,-0.5874314973954854,1.2265373042752112,0.9760028308158769,-0.49608071141039933,1.2815471876521807,0.9889224545429031,-0.5047693820090637,1.2255257986657973
0.35959151471282713,0.07004075580358893,0.4847170834137571,-0.469129972049332,0.29864367871938685,0.4168369763802579,-0.40105021728645357,0.3991260246735979,0.37656243222010555,-0.3345117818975721,0.29600740783545243
0.7800328265932737,0.707338532544989,0.64967798096919,0.2933342853852949,0.7885682749513391,0.6783036083415296,0.2124409867804759,0.8827194888820133,0.7099367394778123,0.1858969495955812,0.7881565336488544
-0.6761390870513685,-0.22800267433894533,-0.6368803953487711,1.5757815756340967,-0.2540555855135415,-0.602375155463135,1.5288909379642983,-0.28867227481889457,-0.45863961058005986,1.4180293141923543,-0.15407694324614205
-0.11541503767330258,-0.06169550604681036,-0.09912302501398501,1.217183724833431,-0.018774634989850728,0.03366902059303167,1.0481030992344262,0.17854688988142564,0.04053433123079196,1.0618532474646518,0.1414772938767458
2.1574443783089547,2.228832878118551,2.2455341361989385,-2.3896810866097447,2.2023822977574072,2.2622467649105222,-2.407256396314147,2.1965345897525705,2.1724596019574993,-2.2971172735153207,2.165955296503236
1.4953204443099783,1.6512736939670252,1.3754057746719788,-0.9042417996103975,1.5220833818885604,1.5409193466334956,-1.1939367010391793,1.5669977150037935,1.440919763544185,-1.0429571844449663,1.4860238504566392
0.5041745335828878,0.46435899955500864,0.24063385558599823,-1.1612732539163622,0.43519637786289733,0.07754282403895259,-0.9522725399358782,0.4401799987255237,0.2850244236311062,-1.1990249119032115,0.5084509680645731
-0.9547363286523275,-0.8012266938176223,-0.710953253797931,1.529583962125692,-0.8880850906319874,-0.6523982621279295,1.4667817538010812,-0.8361353209712106,-0.6904824590675235,1.512021308778366,-0.738895527844439
0.904736634464303,0.6972412202492397,0.6827462781324103,-1.609334646445452,0.6177122484461793,0.35712252579442266,-1.2001757281540202,0.42135641627092546,0.5322677269596622,-1.4028086562229405,0.4665189948906392
-0.12465276843709862,-0.280453059522437,-0.37312925459590485,0.3053887126683339,-0.6284992365942693,-0.8304156606608538,0.8070638640325838,-0.7899463224864259,-0.9182511286988579,0.8842028536107709,-0.6425200161247336
-0.4577187078460218,-0.42510499049742984,-0.8510048634657681,0.7436868961161222,-0.8213766366346464,-0.8520774607511961,0.7693161395989079,-0.7608933969106311,-0.6768146311312072,0.5790069767503001,-0.6379611539491312
-0.8784019415659235,-0.9254749651051184,-0.1801286708160525,-0.2597001592148613,-0.47645325729610266,-0.499752890429593,0.1310135320242276,-0.6117755382962909,-1.1710635092753858,0.826389852296571,-1.0672516461489328
-0.8360598408938824,-0.8530320530354587,-1.1472959367610647,1.4591413841441934,-1.1513123385286457,-0.8242404001067776,1.1891227727943903,-1.1279975721178348,-0.6673402348331091,1.0409329621186179,-0.9811805617958034
1.1525821847496225,1.0293776963384103,0.8741722813823899,-1.3750148007985468,0.9034608558869363,0.9366540056460885,-1.4800771544639448,0.8977287917336391,0.9903612792507789,-1.5298269393388622,0.940122965998819
-1.5652841127785009,-1.1858995078067556,-1.3162774571179838,1.6929039481520742,-0.9445651868252254,-1.4941657596277975,1.840338954414593,-0.9236142016102588,-1.4499791971235962,1.8013503524554901,-0.9792515063999854
-0.7220851156903665,-0.8135321868102917,-0.4402112310133374,0.5104147266909681,-0.5774278842770574,-0.20951743265487305,0.25169705311600826,-0.405261501391674,-0.29358427775300255,0.3533309490385508,-0.5236181642020626
0.4477862629706302,0.27698509603648463,-0.08662024178006154,1.0708995356205642,0.07127555882996223,-0.5514818681942735,1.4856355956132317,-0.3527993026934412,-0.06541645798282666,1.0377409198545833,-0.14422234479455479
-0.608805419960147,-0.7168895369597923,-1.1692521000319196,0.3559739956640911,-0.782124423459352,-1.0881599656568595,0.33042026476766484,-0.5736230148363844,-0.9502232184256564,0.15532200518548894,-0.5993754757700999
-0.7344810388329004,-0.6524674567818401,-0.7918370800908693,-0.05766896639700972,-0.501725753944661,-0.9275596882353757,0.14001985384073926,-0.3212091710613803,-0.8779841738620244,0.06291630027654063,-0.37514411340867476
0.16256269281438596,-0.16768902200268548,0.1360170898334711,-0.5475614422814414,-0.16172091027478844,0.08332731220971885,-0.4846347494425624,-0.1442495659514431,0.06075115803192864,-0.4465642212640503,-0.13614593929620142
